Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
51.38142354,-7.854440212,7.200601578,-4.285545349,11.48506827
51.38393037,-7.471588612,6.966104984,-4.223331928,11.05385849
51.38643714,-7.126423836,6.836294174,-4.237689018,10.74610827
51.38894386,-6.786643028,6.673582554,-4.309473515,10.44829123
51.39145063,-6.485147476,6.563512325,-4.285545349,10.17362918
51.39395719,-6.221338749,6.482156754,-4.371686935,9.99174953
51.39646334,-5.96291399,6.448657036,-4.429114819,9.836593866
51.39896995,-5.694917679,6.443871498,-4.462614059,9.688678522
51.40147646,-5.460421085,6.453442574,-4.491328239,9.572624971
51.40398261,-5.221138954,6.491727829,-4.433900356,9.437282159
51.4064888,-5.005186558,6.55394125,-4.433900356,9.362986209
51.40899511,-4.856831551,6.597012043,-4.429114819,9.312703081
51.41150172,-4.741976261,6.664011002,-4.443471432,9.308051346
51.41400823,-4.631906509,6.75972414,-4.520041943,9.35837633
51.41651469,-4.521836758,6.836294174,-4.630111694,9.413812193
51.41902125,-4.440480709,6.966104984,-4.706682205,9.507751835
51.42152766,-4.349553585,7.071389198,-4.811966419,9.595737721
51.42403417,-4.277768612,7.191030025,-4.87417984,9.683379897
51.42654073,-4.196412563,7.329813957,-4.922036171,9.775606944
51.4290474,-4.095914364,7.454240799,-4.902893543,9.817361431
51.43155396,-3.975674868,7.602595806,-4.821537495,9.841375791
51.43406073,-3.870390654,7.717451096,-4.749752998,9.853889018
51.4365674,-3.784249067,7.85144949,-4.639683247,9.873827055
51.43907386,-3.73160696,7.942376614,-4.534399033,9.877601499
51.44158063,-3.678964853,8.057829857,-4.476971149,9.9250529
51.44408729,-3.664607763,8.148757935,-4.376472473,9.949126456
51.44659386,-3.63589406,8.215756416,-4.338187218,9.976885659
51.44910047,-3.683750391,8.220541954,-4.34775877,10.00251635
51.45160688,-3.707678795,8.230113029,-4.342973232,10.01713826
51.45411334,-3.726821184,8.215756416,-4.366901398,10.02285775
51.45661974,-3.803391695,8.163114548,-4.34775877,10.00026169
51.4591262,-3.903890133,8.105687141,-4.342973232,9.990192125
51.46163261,-4.023531437,8.009973526,-4.266402721,9.927269176
51.46413907,-4.115056515,7.956733704,-4.237689018,9.909657389
51.46664558,-4.277768612,7.91366291,-4.122833252,9.895611097
51.46915203,-4.464408875,7.89930582,-4.108476639,9.960399557
51.47165854,-4.66540575,7.880163193,-4.146761417,10.0527913
51.47416511,-4.856831551,7.889734268,-4.161118507,10.15635893
51.47667177,-5.096114159,7.951947689,-4.17069006,10.3246553
51.47917844,-5.297709465,8.014759064,-4.218546391,10.49276999
51.48168521,-5.479563713,8.067401886,-4.223331928,10.62756436
51.48419162,-5.651846886,8.139185905,-4.223331928,10.77154831
51.48669808,-5.742774487,8.225327492,-4.165904045,10.86233067
51.48920443,-5.867201328,8.263612747,-4.103690624,10.93396652
51.49171104,-5.958128452,8.359326363,-4.02712059,11.02702735
51.49421771,-5.982056618,8.426324844,-3.950550079,11.06321823
51.49672448,-5.986842155,8.507680893,-3.926023722,11.11919851
51.49923125,-5.982056618,8.555537224,-3.89730978,11.14321507
51.50173797,-5.972485542,8.584251404,-3.93140769,11.17210464
51.50424469,-5.9485569,8.598608017,-3.902095556,11.16009582
51.5067512,-5.924628735,8.636893272,-3.940979004,11.19055256
51.50925792,-5.871986866,8.646464348,-3.979264021,11.18374345
51.51176464,-5.809773445,8.622536659,-4.060619831,11.16199979
51.51427115,-5.824130535,8.651249886,-4.151547432,11.2249707
51.51677787,-5.800201893,8.646464348,-4.256831646,11.24830224
51.51928438,-5.790630817,8.675178528,-4.304687977,11.28363711
51.52179078,-5.761917114,8.69910717,-4.290330887,11.28189228
51.52429745,-5.742774487,8.742177963,-4.366901398,11.33467962
51.52680438,-5.728417397,8.780462265,-4.304687977,11.33320881
51.52931099,-5.685346603,8.823533058,-4.319045067,11.35042078
51.53181756,-5.6566329,8.900103569,-4.295116425,11.38671877
51.53432406,-5.651846886,8.981459618,-4.237689018,11.42663548
51.53683058,-5.670989513,9.053244591,-4.242474556,11.49434426
51.53933724,-5.618347645,9.139984131,-4.342973232,11.57439228
51.54184391,-5.647061348,9.221340179,-4.409972191,11.67776825
51.54435068,-5.632704735,9.29791069,-4.515256405,11.771408
51.5468574,-5.618347645,9.355338097,-4.606183529,11.84504571
51.54936396,-5.565705299,9.412766457,-4.630111694,11.87498135
51.55187047,-5.522634506,9.474979401,-4.606183529,11.89502641
51.55437714,-5.479563713,9.522835732,-4.610969067,11.9151607
51.55688365,-5.4652071,9.589835167,-4.563112736,11.94384465
51.55939037,-5.426921844,9.647262573,-4.572684288,11.97625139
51.56189735,-5.388636589,9.690333366,-4.587040901,11.99920453
51.56440407,-5.359922886,9.776474953,-4.634897232,12.07437403
51.56691068,-5.32163763,9.829116821,-4.615755081,12.09283091
51.56941724,-5.254638672,9.853045464,-4.634897232,12.09032691
51.57192381,-5.235496044,9.924830437,-4.601397991,12.12788281
51.57443037,-5.1296134,9.924830437,-4.577469826,12.07345944
51.57693703,-5.096114159,9.977472305,-4.587040901,12.10624952
51.57944396,-5.0291152,10.01097202,-4.587040901,12.10588719
51.58195094,-4.952544689,10.03489971,-4.55354166,12.08145905
51.58445756,-4.885545731,10.04447079,-4.548755646,12.06031212
51.58696422,-4.813760757,10.04925728,-4.563112736,12.04084143
51.58947073,-4.751547337,10.0779705,-4.563112736,12.0401283
51.5919774,-4.636692047,10.0779705,-4.534399033,11.98437221
51.59448401,-4.521836758,10.0779705,-4.366901398,11.87780809
51.59699084,-4.397409916,10.04925728,-4.208974838,11.74905337
51.59949756,-4.28255415,10.02532864,-4.003192425,11.613485
51.60200422,-4.172484398,10.00139999,-3.772883177,11.47485405
51.60451094,-4.071985722,10.01097202,-3.681955814,11.41741771
51.60701761,-3.966103554,10.01575756,-3.681955814,11.38429513
51.60952438,-3.918246984,10.03011417,-3.772883177,11.41010505
51.6120312,-3.82731986,10.06361389,-3.839882135,11.43107155
51.61453802,-3.712464333,10.08275604,-3.91166687,11.43439979
51.61704469,-3.597608805,10.10668468,-3.921238184,11.42208271
51.6195511,-3.468396425,10.16411209,-3.906881094,11.42815244
51.62205761,-3.353540897,10.23170948,-3.859024763,11.43792759
51.62456406,-3.21954298,10.27478027,-3.887738705,11.44775432
51.62707084,-3.104687452,10.35613632,-3.887738705,11.48926264
51.6295775,-2.956332445,10.42313576,-3.936193228,11.52715393
51.63208422,-2.826521635,10.44227791,-3.988835335,11.530013
51.63459099,-2.730808735,10.44227791,-4.084548473,11.54045149
51.6370975,-2.635095835,10.42313576,-4.127619267,11.51619424
51.63960401,-2.558525562,10.40877819,-4.15633297,11.49625244
51.64211068,-2.472383976,10.34656525,-4.17069006,11.42623081
51.64461714,-2.515454769,10.26999474,-4.232903481,11.3893712
51.64712349,-2.601596355,10.23170948,-4.34775877,11.41749486
51.64963011,-2.721237659,10.15454102,-4.529613495,11.44714969
51.65213672,-2.869592667,10.09711361,-4.730610371,11.51368489
51.65464313,-3.042474031,9.963115692,-4.912465096,11.5174926
51.65714974,-3.186043262,9.786046028,-5.142774105,11.50502908
51.65965651,-3.387040377,9.642477036,-5.238486767,11.48438721
51.66216318,-3.54018116,9.42712307,-5.315057278,11.38654319
51.66467,-3.683750391,9.250054359,-5.252843857,11.25725949
51.66717657,-3.808177233,9.000602722,-5.085346222,11.01697823
51.66968334,-4.013959885,8.823533058,-4.950749874,10.88469264
51.67218974,-4.210769653,8.589036942,-4.792823792,10.69921944
51.67469641,-4.464408875,8.426324844,-4.658825874,10.61313128
51.67720302,-4.636692047,8.220541954,-4.52482748,10.46662729
51.67970953,-4.8376894,7.995616913,-4.486542225,10.36639714
51.6822161,-5.053043365,7.827520847,-4.453042984,10.32632179
51.68472276,-5.216353416,7.612166882,-4.443471432,10.24206356
51.68722927,-5.369493961,7.444669247,-4.381258488,10.1710369
51.68973599,-5.446064472,7.262814999,-4.271188259,10.03250463
51.69224276,-5.517848969,7.085746288,-4.151547432,9.893927622
51.69474927,-5.632704735,6.97567606,-3.950550079,9.797666306
51.69725563,-5.718846321,6.884748936,-3.854238987,9.744748807
51.69976198,-5.838487148,6.802794933,-3.849453449,9.75624123
51.70226839,-5.96291399,6.783652306,-3.892524242,9.834939086
51.70477469,-6.087340832,6.74536705,-4.036691666,9.942362629
51.70728104,-6.230910301,6.740581512,-4.218546391,10.10226786
51.70978745,-6.365506649,6.807580471,-4.419543266,10.31480438
51.71229375,-6.466004848,6.884748936,-4.591826439,10.5020882
51.7148,-6.600003242,7.023532867,-4.778466702,10.75749974
51.71730641,-6.686144829,7.262814999,-4.883750916,11.01381121
51.71981282,-6.73400116,7.564310551,-4.893322468,11.247674
51.72231927,-6.820142746,7.986045361,-4.840680122,11.56388566
51.72482573,-6.844070911,8.502895355,-4.759324074,11.90763208
51.72733229,-6.858428001,9.086744308,-4.596612453,12.27745099
51.72983886,-6.767500877,9.70468998,-4.228117466,12.56411768
51.73234537,-6.600003242,10.33699417,-3.681955814,12.80508844
51.73485177,-6.360720634,10.95912743,-3.117249727,13.04907992
51.73735823,-6.005984783,11.52921772,-2.566302299,13.25068383
51.73986479,-5.484349728,12.03649616,-1.982453585,13.37480669
51.74237151,-4.861617565,12.51565838,-1.345364571,13.49396294
51.74487823,-4.095914364,12.98465252,-0.4498506486,13.62277803
51.74738469,-3.229114056,13.46800232,0.77108711,13.87115134
51.7498912,-2.295315027,13.88973713,2.317448616,14.26757992
51.75239787,-1.399801254,14.33480263,3.902095556,14.92221028
51.75490448,-0.6861419082,14.7517519,5.176273346,15.64860315
51.75741125,-0.2027917206,15.08674717,5.774479389,16.15536062
51.75991797,0.007776673418,15.28295803,5.568696499,16.26589215
51.76242459,0.07956135273,15.22074509,4.658825874,15.91797944
51.76493099,0.06041877344,14.80917931,3.150749207,15.14076163
51.76743745,0.03649054468,14.16730499,1.455434322,14.2419153
51.76994386,0.09870393574,13.34836102,-0.1531406492,13.34960435
51.77245037,0.1369891018,12.39541912,-1.402792215,12.47529588
51.77495698,0.290129751,11.40479088,-2.130808592,11.60576475
51.77746391,0.366700083,10.43270683,-2.293520451,10.68812785
51.77997063,0.4097708762,9.628120422,-2.030309916,9.848389381
51.7824774,0.3571287692,8.885746956,-1.670788407,9.048512244
51.78498386,0.09870393574,8.311469078,-1.622931957,8.469012271
51.78749021,-0.3990031779,7.971688747,-2.063809633,8.244169772
51.78999656,-0.9978070259,7.736593723,-2.805584431,8.289861597
51.79250292,-1.706082582,7.578667641,-3.892524242,8.688996833
51.79500959,-2.395813704,7.559525013,-4.855037212,9.298264787
51.79751615,-3.119044304,7.645666599,-5.520840168,9.932992061
51.80002271,-3.884747505,7.861020565,-5.693123341,10.4545952
51.80252912,-4.660620213,8.148757935,-5.425127029,10.84230787
51.80503552,-5.460421085,8.498109818,-4.701896667,11.14189845
51.80754209,-6.288337708,8.842676163,-3.643670797,11.446067
51.81004865,-7.064210415,9.202198029,-2.417947292,11.85031588
51.81255521,-7.792226791,9.474979401,-1.259222865,12.33205884
51.81506172,-8.333004951,9.70468998,-0.1914258152,12.79283483
51.81756818,-8.812167168,9.843474388,0.613160789,13.22589295
51.82007448,-9.027522087,9.886545181,1.220937729,13.44360888
51.82258099,-9.161520004,9.853045464,1.5224334,13.54007966
51.82508745,-9.056235313,9.800403595,1.498505235,13.42791222
51.82759401,-8.773882866,9.70468998,1.220937729,13.13973809
51.83010078,-8.38564682,9.585049629,0.6275177598,12.75092261
51.83260724,-7.868797302,9.479764938,-0.1674975902,12.32120001
51.8351137,-7.394420147,9.451051712,-1.1395818,12.05398168
51.83762,-6.805785656,9.470193863,-2.092523336,11.84828866
51.84012672,-6.16869688,9.527621269,-2.997608662,11.73942273
51.84263339,-5.522634506,9.608977318,-3.739383698,11.69679133
51.84513985,-4.828117847,9.728618622,-4.189832687,11.64093811
51.84764636,-4.134199142,9.93918705,-4.443471432,11.64574944
51.85015318,-3.358326674,10.08754253,-4.53918457,11.56032305
51.85265969,-2.630310297,10.25563812,-4.467400074,11.49148855
51.8551661,-1.888535261,10.3848505,-4.443471432,11.45234141
51.85767256,-1.170090318,10.49970531,-4.409972191,11.44817792
51.86017912,-0.4660021961,10.55713367,-4.352544308,11.42868634
51.86268573,0.1274178028,10.53799057,-4.309473515,11.38582639
51.86519219,0.6448656917,10.51406288,-4.271188259,11.36681218
51.8676986,1.061216831,10.39920712,-4.208974838,11.26876919
51.87020495,1.386640668,10.29392338,-4.194618225,11.20189506
51.87271151,1.534995675,10.19761181,-4.132404804,11.10964751
51.87521802,1.597807288,10.0779705,-4.098905087,10.99634032
51.87772469,1.515853167,9.972686768,-4.02712059,10.86139919
51.88023125,1.400997639,9.867402077,-3.969692707,10.72785525
51.88273792,1.176072359,9.79083252,-3.863810301,10.59115563
51.88524469,0.9894321561,9.73340416,-3.777668715,10.48755994
51.88775125,0.7836494446,9.666405678,-3.581457376,10.33829493
51.89025808,0.5826523304,9.594620705,-3.390031576,10.192573
51.89276479,0.352343142,9.580264091,-3.19382,10.10475591
51.89527151,0.1704886109,9.565906525,-2.983251572,10.02174755
51.89777813,-0.04007977992,9.594620705,-2.815753937,9.999341133
51.90028495,-0.1740778536,9.570692062,-2.772084951,9.965586015
51.90279172,-0.3990031779,9.589835167,-2.800798893,9.998430702
51.90529854,-0.5569294691,9.585049629,-2.825325251,10.00828705
51.90780542,-0.7298108935,9.623334885,-2.781656265,10.04384437
51.91031229,-0.8685946465,9.637691498,-2.738585472,10.05680886
51.91281906,-1.064806104,9.628120422,-2.6620152,10.04593648
51.91532558,-1.179661512,9.647262573,-2.547159672,10.04735283
51.9178324,-1.284945726,9.613762856,-2.331805706,9.975612243
51.92033912,-1.356730461,9.60419178,-2.126022816,9.929813206
51.92284563,-1.414158225,9.5754776,-1.934597135,9.87077914
51.92535224,-1.490728498,9.585049629,-1.791027784,9.864239878
51.92785896,-1.552941918,9.594620705,-1.757528186,9.877108909
51.93036589,-1.557727575,9.570692062,-1.700100541,9.844541818
51.93287287,-1.586441398,9.551549911,-1.65164578,9.822262255
51.93537964,-1.567298889,9.518050194,-1.680359721,9.791491924
51.93788646,-1.490728498,9.522835732,-1.724028707,9.791779552
51.94039297,-1.47158587,9.489336014,-1.738385677,9.758844589
51.94289974,-1.409372568,9.465408325,-1.757528186,9.729809408
51.94540657,-1.299302697,9.465408325,-1.791027784,9.720592718
51.94791328,-1.208375454,9.470193863,-1.7670995,9.709139183
51.95042016,-1.079162955,9.441479683,-1.738385677,9.660647807
51.95292683,-0.9068797827,9.431908607,-1.7670995,9.638774381
51.95543313,-0.7537391186,9.45583725,-1.776670814,9.65077924
51.95793969,-0.614357233,9.45583725,-1.881955028,9.660851289
51.96044641,-0.513858676,9.503693581,-2.001596212,9.725771425
51.96295302,-0.4229314029,9.551549911,-2.106880426,9.79029733
51.96545964,-0.2793620527,9.546764374,-2.236092806,9.80912148
51.96796631,-0.1692921966,9.551549911,-2.346162558,9.836932668
51.97047287,-0.102293171,9.594620705,-2.379662037,9.885848561
51.97297922,-0.03529413417,9.63290596,-2.384447813,9.923694588
51.97548573,0.05563312769,9.642477036,-2.480160713,9.956488115
51.9779924,0.1369891018,9.695118904,-2.561516523,10.0287319
51.98049907,0.1848455518,9.675976753,-2.666800737,10.03845208
51.98300558,0.1896311939,9.709476471,-2.834896564,10.11664628
51.9855124,0.2183450609,9.714262009,-2.944966555,10.153196
51.98801917,0.2709871531,9.70468998,-3.093321562,10.18936111
51.99052568,0.242273286,9.723833084,-3.19382,10.23777868
51.99303224,0.2039881349,9.73340416,-3.351746321,10.29635718
51.99553886,0.1896311939,9.738189697,-3.500101328,10.3498313
51.99804552,0.1609173268,9.728618622,-3.634099483,10.38646204
52.00055224,0.07956135273,9.728618622,-3.662813187,10.39560247
52.00305901,-0.04486542568,9.752547264,-3.701098442,10.43131443
52.00556573,-0.1980060786,9.714262009,-3.72024107,10.40414756
52.0080725,-0.3128615618,9.699904442,-3.667598963,10.37484027
52.01057933,-0.4229314029,9.675976753,-3.614956856,10.3378581
52.01308594,-0.566500783,9.675976753,-3.442673683,10.28578881
52.0155924,-0.6963114142,9.656833649,-3.361317635,10.24879222
52.01809886,-0.8111668825,9.613762856,-3.256033421,10.18254298
52.02060542,-0.9260223508,9.656833649,-3.217748165,10.22085401
52.02311203,-0.9882357717,9.656833649,-3.236890793,10.23271753
52.02561865,-1.060020447,9.647262573,-3.270390272,10.24152191
52.02812532,-1.117448211,9.656833649,-3.346960783,10.28130697
52.03063203,-1.122233868,9.70468998,-3.433102369,10.35502817
52.0331386,-1.098305583,9.742975235,-3.447459221,10.39311391
52.03564511,-1.00737834,9.78126049,-3.476173162,10.42936469
52.03815151,-0.9355936646,9.824331284,-3.423531055,10.44573528
52.04065802,-0.8925228715,9.848259926,-3.337389469,10.4366177
52.04316443,-0.8494520187,9.891330719,-3.279961586,10.45553156
52.0456712,-0.7633104324,9.891330719,-3.2895329,10.45189423
52.04817787,-0.7202396393,9.886545181,-3.351746321,10.46406824
52.05068422,-0.6717849374,9.920044899,-3.423531055,10.51566216
52.05319084,-0.6239284873,9.920044899,-3.49531579,10.53630913
52.05569719,-0.6095715761,9.924830437,-3.600599766,10.57535604
52.0582036,-0.5569294691,9.905687332,-3.710669756,10.59253898
52.06071016,-0.5330012441,9.867402077,-3.835096598,10.59989056
52.06321693,-0.494716078,9.881759644,-3.916452408,10.64107688
52.0657236,-0.456430912,9.853045464,-4.0127635,10.64861986
52.06823,-0.4660021961,9.857831001,-4.0127635,10.6534624
52.07073625,-0.509073019,9.824331284,-3.940979004,10.59754481
52.07324261,-0.5569294691,9.795618057,-3.835096598,10.53433764
52.07574907,-0.6669993401,9.752547264,-3.758526087,10.47299311
52.07825542,-0.7633104324,9.695118904,-3.696312666,10.40387912
52.08076214,-0.9020941257,9.628120422,-3.691527128,10.3509347
52.08326865,-1.050449133,9.608977318,-3.696312666,10.34884611
52.08577516,-1.270588875,9.556335449,-3.672384501,10.31621787
52.08828172,-1.399801254,9.522835732,-3.729812384,10.32256481
52.09078823,-1.524227977,9.532406807,-3.619742393,10.30982956
52.0932949,-1.658226132,9.518050194,-3.509672642,10.27914371
52.09580172,-1.758724689,9.522835732,-3.375674486,10.25537377
52.09830854,-1.898106575,9.541978836,-3.313461065,10.27770368
52.10081532,-1.974676847,9.522835732,-3.251247883,10.25448009
52.10332209,-2.14696002,9.541978836,-3.208176851,10.29325974
52.10582865,-2.300100803,9.541978836,-3.217748165,10.32926556
52.10833506,-2.414956331,9.513264656,-3.16032052,10.31124844
52.11084183,-2.520240545,9.522835732,-3.136392355,10.33793837
52.11334849,-2.630310297,9.565906525,-3.026322365,10.37225756
52.11585495,-2.697309256,9.541978836,-2.959323406,10.34806418
52.11836146,-2.759522676,9.565906525,-2.830111027,10.35041359
52.12086787,-2.783450842,9.585049629,-2.700300455,10.33984514
52.12337443,-2.788236618,9.561120987,-2.556730986,10.28232324
52.12588115,-2.793022156,9.585049629,-2.542374134,10.30232087
52.12838776,-2.807379246,9.5754776,-2.595016241,10.31044416
52.13089443,-2.740380049,9.561120987,-2.681157827,10.3011322
52.13340131,-2.745165825,9.570692062,-2.805584431,10.34434077
52.13590808,-2.711666346,9.580264091,-3.002394199,10.39946947
52.13841474,-2.67338109,9.599406242,-3.145963669,10.44952889
52.14092136,-2.592025042,9.652048111,-3.198605776,10.49341248
52.14342813,-2.544168711,9.656833649,-3.232105255,10.4963677
52.14593479,-2.467598438,9.675976753,-3.227319479,10.4942441
52.14844157,-2.400599241,9.699904442,-3.212962627,10.49638756
52.15094834,-2.328814745,9.690333366,-3.165106058,10.45676026
52.15345495,-2.276172638,9.685547829,-3.165106058,10.44072291
52.15596151,-2.237887383,9.647262573,-3.222533941,10.41453504
52.15846823,-2.209173441,9.60419178,-3.299104214,10.39254712
52.1609749,-2.180459738,9.570692062,-3.2895329,10.35246724
52.16348167,-2.14696002,9.508479118,-3.342175007,10.30488943
52.16598849,-2.14696002,9.446265221,-3.342175007,10.24751178
52.16849526,-2.151745796,9.384052277,-3.380460262,10.20382079
52.17100193,-2.118246317,9.278767586,-3.433102369,10.11774121
52.17350865,-2.108675003,9.250054359,-3.476173162,10.10414745
52.17601552,-2.089532375,9.187840462,-3.466601849,10.03991465
52.17852229,-2.079961061,9.154341698,-3.413959742,9.989160678
52.18102907,-2.094317913,9.173483849,-3.437887907,10.01788634
52.18353578,-2.103889227,9.178269386,-3.409173965,10.01446184
52.18604235,-2.113460541,9.163912773,-3.49531579,10.03300779
52.18854891,-2.123031855,9.197412491,-3.562314749,10.0890905
52.19105547,-2.127817631,9.259625435,-3.581457376,10.15357612
52.19356235,-2.127817631,9.29791069,-3.5766716,10.18682143
52.19606901,-2.127817631,9.369695663,-3.485744476,10.2210185
52.19857578,-2.170888424,9.431908607,-3.423531055,10.26616878
52.2010825,-2.156531334,9.513264656,-3.327818155,10.30665831
52.20358906,-2.213959217,9.585049629,-3.366103172,10.39737671
52.20609563,-2.247458696,9.599406242,-3.390031576,10.42554482
52.20860214,-2.285743713,9.666405678,-3.4809587,10.52525993
52.21110906,-2.261815548,9.709476471,-3.562314749,10.58677615
52.21361584,-2.266601324,9.728618622,-3.595814228,10.61665587
52.21612266,-2.218744755,9.728618622,-3.662813187,10.62944255
52.21862933,-2.175673962,9.709476471,-3.653241873,10.59970126
52.22113599,-2.113460541,9.699904442,-3.701098442,10.59495122
52.22364292,-2.084746838,9.690333366,-3.70588398,10.58216926
52.22614974,-2.036890268,9.647262573,-3.753740549,10.55031588
52.22865646,-1.998605132,9.637691498,-3.811168194,10.5548341
52.23116318,-1.984248161,9.637691498,-3.777668715,10.54007206
52.23366974,-1.993819475,9.63290596,-3.681955814,10.50357044
52.23617636,-2.003390789,9.647262573,-3.562314749,10.47727714
52.23868287,-2.022533417,9.613762856,-3.3852458,10.39110036
52.24118953,-2.060818434,9.628120422,-3.203391314,10.3541968
52.2436963,-2.14696002,9.623334885,-3.179463148,10.3598744
52.24620318,-2.247458696,9.652048111,-3.208176851,10.41659743
52.24870995,-2.347957134,9.685547829,-3.332603693,10.50851973
52.25121672,-2.443670034,9.690333366,-3.423531055,10.56383684
52.25372339,-2.520240545,9.728618622,-3.413959742,10.61380016
52.25623026,-2.553740025,9.723833084,-3.303889751,10.58254249
52.25873719,-2.592025042,9.776474953,-3.169891834,10.59935237
52.26124396,-2.558525562,9.776474953,-3.026322365,10.54912995
52.26375058,-2.544168711,9.80997467,-2.911466837,10.54443154
52.26625745,-2.529811859,9.824331284,-2.935395241,10.56096484
52.26876412,-2.520240545,9.814760208,-2.949752092,10.55377505
52.27127073,-2.496312141,9.805189133,-3.050250769,10.5677499
52.2737774,-2.477169752,9.786046028,-3.145963669,10.5735592
52.27628417,-2.453241348,9.795618057,-3.19382,10.59117616
52.2787911,-2.453241348,9.742975235,-3.145963669,10.52810747
52.28129782,-2.429313183,9.723833084,-3.016751051,10.46686578
52.28380459,-2.38624239,9.690333366,-2.863610506,10.38253238
52.2863112,-2.38624239,9.637691498,-2.6620152,10.2793762
52.28881792,-2.347957134,9.599406242,-2.461018085,10.184209
52.29132453,-2.391027927,9.522835732,-2.346162558,10.09484491
52.29383141,-2.434098721,9.470193863,-2.417947292,10.07253084
52.29633823,-2.477169752,9.393623352,-2.6620152,10.07287718
52.29884506,-2.534597397,9.317052841,-2.911466837,10.08505314
52.30135172,-2.596810818,9.254839897,-3.16032052,10.11845412
52.30385834,-2.592025042,9.240483284,-3.299104214,10.14836015
52.30636516,-2.582453728,9.202198029,-3.342175007,10.12519874
52.30887198,-2.544168711,9.221340179,-3.313461065,10.12348425
52.31137881,-2.467598438,9.206983566,-3.179463148,10.0482125
52.31388552,-2.410170555,9.221340179,-3.145963669,10.03688817
52.31639219,-2.391027927,9.278767586,-3.169891834,10.09260901
52.31889901,-2.371885538,9.369695663,-3.2895329,10.20970443
52.32140568,-2.333600283,9.403194427,-3.428316593,10.27711586
52.32391219,-2.314457655,9.522835732,-3.586242914,10.43562422
52.32641891,-2.33838582,9.580264091,-3.739383698,10.54668188
52.32892573,-2.367099762,9.680762291,-3.820739508,10.6732549
52.33143266,-2.367099762,9.738189697,-3.863810301,10.74078814
52.33393938,-2.38624239,9.824331284,-3.806382656,10.80278607
52.33644604,-2.400599241,9.876974106,-3.701098442,10.81737602
52.33895271,-2.448455811,9.91047287,-3.528815269,10.80115483
52.34145953,-2.424527645,9.948758125,-3.394817114,10.78799823
52.34396646,-2.410170555,9.977472305,-3.2895329,10.77867814
52.34647308,-2.410170555,10.03489971,-3.260818958,10.82317304
52.34897969,-2.381456852,10.0205431,-3.208176851,10.78772541
52.35148641,-2.367099762,10.03489971,-3.212962627,10.79932879
52.35399308,-2.24267292,9.943972588,-3.155534744,10.67096866
52.35649985,-2.156531334,9.91047287,-3.0981071,10.60501615
52.35900672,-2.079961061,9.862616539,-3.074178934,10.53793239
52.36151354,-1.955534339,9.786046028,-3.045464993,10.43387121
52.36402032,-1.811366796,9.695118904,-2.96889472,10.30003476
52.36652693,-1.639083505,9.637691498,-2.854039192,10.18416574
52.36903375,-1.47158587,9.60419178,-2.561516523,10.04825515
52.37154047,-1.270588875,9.551549911,-2.288734913,9.903777527
52.37404729,-1.117448211,9.532406807,-2.274377823,9.863481359
52.37655422,-0.9690931439,9.494122505,-2.193022013,9.792183067
52.3790611,-0.8350951076,9.498908043,-2.221735716,9.790952325
52.38156797,-0.7298108935,9.474979401,-2.336591244,9.786087943
52.38407459,-0.6191428304,9.431908607,-2.599801779,9.803224322
52.38658099,-0.6000002623,9.417551994,-2.810968399,9.846411997
52.3890875,-0.5712863803,9.45583725,-2.944966555,9.920284987
52.39159396,-0.5808576941,9.527621269,-3.050250769,10.02082793
52.39410068,-0.5808576941,9.60419178,-3.093321562,10.10675683
52.39660735,-0.5952146053,9.709476471,-3.055036306,10.1961493
52.39911407,-0.5760720372,9.843474388,-2.940180779,10.28933963
52.40162078,-0.5521438122,9.934401512,-2.791227579,10.33383509
52.40412761,-0.5234299302,10.01097202,-2.743371248,10.39324904
52.40663438,-0.5330012441,10.10668468,-2.729014158,10.48220797
52.40914125,-0.5282155871,10.13061333,-2.854039192,10.53821037
52.41164828,-0.6000002623,10.14496994,-2.988037348,10.5928647
52.41415526,-0.6047859192,10.1401844,-3.208176851,10.6527698
52.41666214,-0.6382854581,10.10668468,-3.2895329,10.64769977
52.41916891,-0.6717849374,10.03011417,-3.308675528,10.58309119
52.42167568,-0.6861419082,9.953543663,-3.265604734,10.49799964
52.4241825,-0.7441678643,9.867402077,-3.318246841,10.4369618
52.42668927,-0.8207381964,9.800403595,-3.279961586,10.36724022
52.42919604,-0.9020941257,9.752547264,-3.241676569,10.31670582
52.43170287,-1.016949654,9.70468998,-3.256033421,10.2867365
52.43420959,-1.165304661,9.709476471,-3.251247883,10.3054588
52.43671641,-1.32801652,9.685547829,-3.313461065,10.3224265
52.43922302,-1.509871125,9.666405678,-3.2895329,10.32182814
52.44172974,-1.658226132,9.675976753,-3.150749207,10.31025997
52.44423667,-1.859821439,9.738189697,-2.959323406,10.34644235
52.44674339,-1.941177368,9.819545746,-2.752942562,10.38124949
52.44925026,-2.060818434,9.814760208,-2.62851572,10.36752552
52.45175688,-2.204387903,9.881759644,-2.53280282,10.43664648
52.4542636,-2.304886341,9.900901794,-2.475374937,10.46268792
52.45677026,-2.453241348,9.920044899,-2.484946251,10.51668397
52.45927698,-2.501097918,9.905687332,-2.62851572,10.54927615
52.46178354,-2.539382935,9.881759644,-2.772084951,10.57270516
52.46429032,-2.515454769,9.833903313,-2.887538671,10.55324816
52.46679698,-2.553740025,9.786046028,-2.940180779,10.53247112
