Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
5.339743355,-5.393422127,5.553143024,-1.421934843
5.349768927,-5.857629776,6.338587284,-1.469791293
5.359793927,-6.767500877,6.23330307,-1.982453585
5.369818719,-7.830512047,6.008377552,-2.810968399
5.37984398,-8.337790489,6.24766016,-2.484946251
5.389868875,-8.031509399,6.687939167,-1.57028985
5.399894344,-6.882356167,7.243672371,-1.1395818
5.409919344,-5.522634506,7.803592682,-1.28315115
5.419943823,-4.512265205,8.10090065,-2.082952023
5.429968667,-3.966103554,8.694320679,-2.959323406
5.43999325,-3.559323788,9.83868885,-3.318246841
5.450017834,-3.147758245,11.0309124,-3.059821844
5.460042834,-3.611965895,11.99342537,-3.323032379
5.470067834,-5.608776093,13.05643654,-4.534399033
5.480092521,-8.395217896,13.85623741,-5.449055195
5.490117521,-10.3728857,13.75573921,-4.888536453
5.500142157,-10.39681435,12.49651623,-4.189832687
5.510167313,-8.457431793,11.18405342,-3.4809587
5.520192521,-5.97727108,10.69591713,-2.207378864
5.53021799,-5.100899696,10.84427261,-2.193022013
5.540243927,-4.708476543,10.29870892,-4.520041943
5.550269136,-3.387040377,9.891330719,-4.314259052
5.560294396,-1.907677889,9.83868885,-2.911466837
5.570319605,-1.323230863,10.01097202,-2.849253654
5.580345386,-1.667797327,9.953543663,-3.504886866
5.590370907,-2.094317913,9.728618622,-2.748156786
5.600396427,-2.247458696,9.369695663,-1.244866014
5.610421167,-2.596810818,8.804390907,-0.430708081
5.620447,-3.305684566,8.268398285,-1.05822587
5.63047273,-3.755535126,11.23190975,-4.744967461
5.640498094,1.233500123,25.7019062,-12.10469151
5.650523615,20.28096581,28.09113884,0.133998066
5.660549084,21.6359024,8.498109818,16.42852211
5.670574552,9.670592308,1.93340075,-1.1395818
5.680600073,1.631306887,6.99003315,-11.87019539
5.690626427,-9.419944763,10.91605663,-3.490530014
5.70065174,-17.74218178,10.36092186,4.405186653
5.710677938,-19.99741745,8.636893272,-0.248853549
5.720703771,-14.72543049,8.206185341,-4.788038254
5.730729344,-5.62791872,9.072386742,-4.065405846
5.740755334,0.841077149,9.0921278,-4.510470867
5.750780646,2.243869543,9.024530411,-7.551149845
5.760805959,0.874576688,9.671191216,-8.657232285
5.770831375,0.482153773,10.08275604,-4.481756687
5.780857365,2.373081923,9.666405678,-1.728814363
5.790883563,3.579662561,9.111269951,-3.667598963
5.800909605,1.727019787,9.048459053,-5.012963295
5.810935177,-1.730010748,9.149555206,-4.02712059
5.820960698,-4.215555191,9.422337532,-3.457030535
5.830986323,-4.765904427,9.580264091,-4.414757729
5.841011792,-3.76510644,9.417551994,-5.693123341
5.851037261,-1.984248161,9.355338097,-5.946762562
5.861063198,-0.432502687,9.42712307,-5.041677475
5.871088927,0.170488611,9.479764938,-3.863810301
5.881114761,-0.422931403,9.63290596,-3.490530014
5.891140542,-1.399801254,9.848259926,-3.423531055
5.90116648,-2.056032896,9.905687332,-3.318246841
5.911192052,-2.381456852,9.814760208,-3.638885021
5.921217521,-2.424527645,9.589835167,-4.376472473
5.931242834,-1.777867198,9.321838379,-4.749752998
5.941268355,-0.705882668,9.302696228,-4.055834293
5.95129281,0.242273286,9.206983566,-3.792025566
5.961318748,0.640080035,9.159127235,-3.892524242
5.971344633,0.4869394,9.32662487,-3.672384501
5.981370883,-0.145363972,9.522835732,-3.710669756
5.991396873,-1.05523479,9.637691498,-4.046263218
6.001423019,-1.82632184,9.680762291,-3.70588398
6.011448383,-2.314457655,9.585049629,-3.485744476
6.021474425,-2.654238462,8.952746391,-3.873381615
6.031500102,-3.415754318,9.183054924,-6.602993965
6.041525414,-3.832105398,10.91605663,-3.366103172
6.051551508,-3.138186932,10.0779705,-2.863610506
6.061576977,-1.734796405,9.848259926,-3.265604734
6.071603175,-0.725025237,10.56670475,-4.074976921
6.081629008,-0.777667344,10.47577763,-4.673182487
6.09165531,-1.351944804,10.35613632,-3.863810301
6.101682185,-1.710868239,10.25085258,-4.285545349
6.111708696,-1.433300734,9.920044899,-4.85982275
6.121734894,-0.590429008,9.752547264,-4.582255363
6.131760831,0.18005991,9.671191216,-5.592624664
6.141787133,0.242273286,10.27956581,-6.59342289
6.151813904,-0.245862529,11.02612686,-5.008177757
6.161840102,-0.686141908,10.85862923,-4.031906128
6.171866664,-0.585643351,10.8682003,-3.174677372
6.181893539,-0.016151553,10.99741268,-2.733799934
6.191919581,0.443868607,10.82034397,-2.633301258
6.201945883,0.530010223,10.59063339,-2.585444927
6.211972654,0.151346028,10.50927734,-3.217748165
6.221998956,-0.418145746,10.67677498,-3.514458179
6.232025258,-0.806381226,11.11226845,-3.437887907
6.242051144,-0.652642369,12.54437256,-3.906881094
6.25207755,0.093918286,14.37308788,-6.411568165
6.262104269,1.238285661,14.78525066,-5.477769375
6.272130258,2.353939295,14.31087399,-5.032105923
6.282156456,3.230310678,14.07637787,-5.870192051
6.292181873,3.364308596,13.31964684,-3.91166687
6.302207862,3.067598581,12.48694515,-3.026322365
6.312234321,2.598007202,12.10828114,-3.643670797
6.322260935,2.219941139,11.74935722,-4.017549038
6.332287237,1.951945066,10.77248764,-4.826323509
6.342313383,1.688734531,9.565906525,-6.330212116
6.352339529,1.501496196,8.880961418,-5.61655283
6.362365102,1.075573802,9.000602722,-0.358923405
6.372391039,-1.442872047,9.106484413,3.117249727
6.382417758,-6.422934055,8.957531929,-0.445065022
6.392444269,-11.79003525,9.010173798,-4.319045067
6.402471612,-15.30509186,9.819545746,-7.225128174
6.412498331,-14.29950809,9.561120987,-6.545566559
6.422524998,-9.214161873,7.612166882,-3.614956856
6.432552237,-3.20518589,5.749952793,-2.590230465
6.4425788,0.668793917,4.763511658,-1.01036942
6.452605727,0.611366212,4.537988186,1.000798106
6.462633071,-1.237089276,4.686941147,0.972084224
6.47266005,-2.596810818,5.007579803,-0.129212424
6.482688019,-3.377469063,5.371288776,-1.063011408
6.492715154,-3.750749588,5.701498032,-1.81495595
6.502742029,-4.129413605,5.740381718,-2.494517565
6.512768748,-4.684548378,5.486144066,-2.897109985
6.522795623,-4.828117847,5.227719307,-2.461018085
6.532822446,-4.569693089,5.170291424,-1.608574986
6.542849633,-4.277768612,5.390431404,-1.244866014
6.552876196,-4.478765965,5.879165173,-1.043868899
6.562902133,-5.694917679,6.587440968,-1.536790371
6.572928123,-7.725227833,7.214958668,-2.892324448
6.582954894,-9.625727654,7.19581604,-3.586242914
6.592981196,-10.39202881,6.769295216,-3.050250769
6.603008071,-9.683753014,6.448657036,-1.853241086
6.61303406,-8.026723862,6.496513367,-1.240080357
6.623060727,-6.101697922,6.769295216,-1.244866014
6.633087237,-4.464408875,7.157530785,-1.264008522
6.643113956,-3.339184046,7.626523972,-1.498505235
6.65314005,-2.596810818,8.301898003,-1.881955028
6.663166352,-2.324028969,9.331410408,-2.025524378
6.673192446,-2.879163742,10.44227791,-2.62851572
6.683218748,-4.047459602,11.14576817,-3.466601849
6.693244581,-5.431707382,11.61535931,-3.859024763
6.703270935,-6.767500877,12.36192036,-3.744169235
6.713297237,-7.720442295,12.81236839,-3.126821041
6.723323904,-7.835297585,12.2039938,-2.954537868
6.733350258,-7.112067223,11.28455162,-3.007179976
6.743376248,-5.876772404,10.77248764,-2.772084951
6.753402758,-4.880760193,10.98305607,-2.355733871
6.763429477,-3.975674868,11.01655579,-3.078964472
6.773454894,-2.300100803,10.13061333,-3.055036306
6.783480258,-0.652642369,10.03011417,-2.049452543
6.793506144,0.491725057,10.42313576,-2.705085993
6.803531873,1.195214868,10.21735287,-2.709871531
6.813557498,1.233500123,9.45583725,-1.594218135
6.823582862,0.208773777,8.97667408,-1.24965167
6.833608748,-1.337587833,8.871390343,-1.407577872
6.843634477,-2.994617462,8.751749039,-1.532004714
6.853660883,-3.31525588,12.29013538,-5.970690727
6.863687185,2.842673302,25.40998268,-13.6606245
6.873712914,15.34457302,24.45225525,-2.403590441
6.883738956,13.8358984,9.374481201,10.18923664
6.893764946,6.021538258,5.644070625,0.646660328
6.903790727,-0.408574462,8.522037506,-6.617351055
6.913815987,-8.883952141,9.647262573,-2.623729944
6.923841925,-16.95673752,9.900901794,3.131606579
6.933867758,-19.76710701,9.240483284,-0.938584685
6.943893383,-15.98465347,8.689535141,-2.815753937
6.953918904,-7.452445984,8.943174362,-0.751944542
6.963944737,0.376271367,9.183054924,-1.891526341
6.973970987,4.36989212,9.336195946,-6.794419765
6.983997289,3.900899172,9.307481766,-10.53380394
6.994023383,1.233500123,9.029315948,-8.158926964
7.004050154,-0.413360119,9.024530411,-4.419543266
7.014075883,-0.892522871,9.312267303,-3.796811342
7.024101248,-2.012962103,9.436694145,-4.04147768
7.034126456,-3.784249067,9.019744873,-4.390829563
7.044151925,-4.722833633,9.034101486,-4.567898273
7.054178539,-4.047459602,9.541978836,-4.754538536
7.064204998,-2.314457655,9.623334885,-5.444269657
7.074232029,-0.509073019,9.29791069,-6.008975983
7.084258435,0.573081017,9.216554642,-5.066203594
7.09428505,0.43908295,9.273982048,-3.677170277
7.104311352,-0.806381226,9.498908043,-3.648456335
7.114336925,-2.304886341,9.93918705,-3.830310822
7.12436255,-3.291327477,10.10189915,-3.2895329
7.134388331,-3.406183004,9.786046028,-3.457030535
7.144414321,-2.855235577,9.479764938,-4.323830605
7.154441039,-1.969891191,9.302696228,-4.792823792
7.164467081,-1.002592683,9.149555206,-4.902893543
7.174492654,-0.169292197,9.019744873,-4.606183529
7.184518227,0.41934216,8.986245155,-3.988835335
7.194543487,0.352343142,8.991030693,-3.979264021
7.204569269,-0.451645285,9.00538826,-4.146761417
7.214594321,-1.572084427,8.761320114,-4.247260094
7.224619269,-3.032902718,7.904091358,-7.177271366
7.234645102,-4.191627026,10.60977554,-6.138188362
7.244670727,-4.229912281,10.53799057,-2.96889472
7.2546963,-2.563311338,9.00538826,-2.413161755
7.264721925,-0.542572558,9.407979965,-3.428316593
7.274747342,0.683150887,10.18804073,-4.419543266
7.284773071,0.170488611,10.27478027,-3.543172121
7.294798539,-1.093519926,10.06839943,-2.921038151
7.304824269,-2.175673962,9.977472305,-4.094119549
7.314849685,-2.544168711,10.06839943,-4.481756687
7.324874946,-2.309672117,9.953543663,-3.91166687
7.334900414,-1.615155339,9.719047546,-4.759324074
7.344926144,-0.681356251,9.723833084,-5.606981754
7.3549513,0.093918286,9.5754776,-5.463412285
7.364977237,0.424127817,9.403194427,-5.846263885
7.375003644,0.093918286,10.1401844,-6.080760479
7.385029477,-0.839880764,10.85384369,-5.190630436
7.395055362,-1.682154298,10.95912743,-3.979264021
7.405080935,-1.749153376,11.07398319,-2.916252613
7.415107133,-1.160519004,11.16969585,-2.964108944
7.425133592,-0.623928487,11.21276665,-2.849253654
7.435159998,-0.42771706,11.12662506,-2.954537868
7.445185831,-0.763310432,10.89212894,-3.595814228
7.455210727,-1.174875975,10.75813103,-3.725026608
7.465235675,-1.280160069,10.77727318,-3.643670797
7.475261092,-0.935593665,10.78205872,-3.557528973
7.485286248,-0.274576396,11.08355427,-3.562314749
7.495311196,0.482153773,12.7310133,-3.887738705
7.505336508,1.219143152,15.23031616,-6.171687603
7.515361352,1.884945989,16.2263279,-5.539982796
7.525386196,2.554936409,16.13540077,-4.390829563
7.535411092,3.675375462,15.97747517,-5.329414368
7.545436508,4.417748928,14.76132298,-2.791227579
7.555461612,4.676173687,13.32443333,-2.839682341
7.565485987,4.460819721,12.63529968,-5.012963295
7.575511039,4.451248169,11.91685486,-5.63090992
7.585535831,4.508676052,10.90170002,-4.304687977
7.595561248,3.632304668,10.71027374,-0.162711933
7.60558656,-0.466002196,12.00299644,2.484946251
7.615612081,-6.743572235,12.19442272,-1.5224334
7.625636873,-13.13599777,10.98784161,-4.941178799
7.635661717,-16.4781723,9.728618622,-7.608577728
7.645687029,-15.15135288,8.61296463,-7.584649563
7.655712029,-10.60738277,7.82273531,-3.950550079
7.665737706,-6.15433979,7.310671329,-3.275176048
7.675762446,-3.798605919,6.851249218,-2.944966555
7.685787185,-4.34476757,7.291528702,-0.478564531
7.695812185,-5.871986866,8.014759064,0.033499517
7.705836873,-6.858428001,8.321041107,-0.742373228
7.715861664,-7.26042223,7.875377655,-0.608375132
7.72588656,-7.529016495,6.683153629,-0.646660328
7.735911508,-8.007580757,5.726024628,-0.742373228
7.745937185,-8.055437088,5.433502197,-0.809372246
7.755963175,-7.605587006,5.443073273,-0.540777922
7.765989685,-6.867999077,5.490929604,-0.704088092
7.776016352,-6.230910301,5.663212776,-1.488933921
7.786043435,-6.341578007,5.730810165,-1.915454507
7.796069581,-7.959724426,5.88395071,-2.882753134
7.806095623,-10.21017456,6.367300987,-3.595814228
7.816121821,-12.44626713,6.707081795,-2.973680258
7.826146977,-13.9543438,6.520441532,-2.446661234
7.836172914,-14.04527092,5.88395071,-2.379662037
7.8461988,-12.54197979,4.95015192,-2.145165443
7.85622505,-10.23410225,4.274777889,-1.977667928
7.866250571,-8.127222061,4.064209461,-2.164308071
7.876276456,-6.226124287,3.882354736,-1.987239242
7.886302706,-4.593621254,3.474976778,-1.5224334
7.896328852,-3.382254839,3.096910715,-1.589432478
7.906355571,-2.668595552,3.116053343,-1.359721422
7.916381352,-2.67338109,3.45583415,-1.086939692
7.926406925,-3.190829039,3.609572887,-1.029511929
7.936433175,-4.076771736,3.537788391,-1.115653515
7.946459946,-4.895116806,3.60478735,-1.431506157
7.95648656,-5.551348686,3.815355778,-1.345364571
7.966512602,-6.125626087,4.040280819,-1.551147223
7.97653906,-6.595217228,4.356133461,-1.977667928
7.986565414,-6.705287457,4.864010334,-1.915454507
7.996591769,-6.595217228,5.534000397,-1.9585253
8.006618123,-6.74835825,6.171089649,-2.609373093
8.016644581,-7.198208809,6.458228111,-2.830111027
8.026670467,-7.820940971,6.525227547,-2.384447813
8.036696404,-8.270791054,6.644868374,-2.657229662
8.046722289,-8.074580193,6.812366009,-2.504088879
8.056748071,-7.749155998,7.128817081,-2.432304144
8.066774217,-7.801798344,7.597810268,-3.5766716
8.076800362,-7.993224144,8.177471161,-3.332603693
8.0868263,-8.333004951,8.498109818,-2.307877541
8.096852602,-8.745168686,8.225327492,-1.743171334
8.106877394,-7.56730175,13.23829174,-6.545566559
8.116902967,2.981456995,36.71008682,-11.20439243
8.126928071,8.008777618,34.70849228,-3.284747362
8.1369538,-1.529013634,9.250054359,-2.690729141
8.146979321,-0.336789787,-2.806781054,0.177068874
8.157004789,6.055635929,-7.389036179,5.626124382
8.167029998,8.161917686,-5.085944653,-4.419543266
8.177055206,8.209774017,8.340183258,-14.50828171
8.187080675,1.693520188,20.995224,-13.06720448
8.197105727,-10.942976,17.0548439,-2.484946251
8.207131092,-18.89133453,9.675976753,2.729014158
8.217157342,-17.75175285,6.147161484,0.363709033
8.227182394,-9.630513191,7.061817646,-0.795015335
8.237207185,-0.245862529,10.29870892,-0.51206404
8.247232029,4.077968121,11.66800117,-1.73360002
8.257256873,1.645663738,10.92562866,-2.638087034
8.267281925,-2.14696002,9.63290596,-0.545563579
8.277306508,-3.042474031,8.502895355,0.895513892
8.287331456,-1.529013634,8.69910717,-1.987239242
8.297356248,-0.595214605,9.580264091,-5.506483078
8.307381196,-2.046461582,9.905687332,-6.440282345
8.317406456,-4.306482315,9.63290596,-6.018547058
8.327431508,-5.24506712,9.154341698,-5.654838085
8.337456248,-4.316053867,9.00538826,-6.25842762
8.347480571,-2.592025042,9.235696793,-6.406782627
8.357505467,-0.95952189,9.259625435,-5.267200947
8.367530571,0.031704899,9.106484413,-5.348556995
8.377554581,0.376271367,9.067601204,-6.15733099
8.3875788,0.237487644,9.130413055,-5.640480995
8.397603019,-0.394217521,9.159127235,-4.587040901
8.407627498,-1.682154298,9.206983566,-4.031906128
8.417653019,-2.922234535,9.240483284,-3.998406649
8.427678592,-3.573680639,9.355338097,-3.528815269
8.437704737,-3.238685369,9.407979965,-3.466601849
8.447730935,-2.16131711,9.594620705,-3.744169235
8.457756352,-1.160519004,9.747760773,-3.586242914
8.467781769,-0.86380899,9.168698311,-3.4809587
8.477806769,-1.122233868,8.943174362,-4.14197588
8.487831977,-1.533799291,9.331410408,-4.199403763
8.497857654,-1.773081541,9.45583725,-4.405186653
8.507882654,-1.831107497,9.412766457,-4.582255363
8.517908071,-1.792224169,9.403194427,-4.55354166
8.527933383,-1.758724689,9.350552559,-4.740181446
8.537958904,-1.672582984,9.302696228,-4.491328239
8.547984269,-1.639083505,9.532406807,-4.074976921
8.558009373,-1.586441398,9.83868885,-3.984049797
8.568035154,-1.289731383,9.680762291,-3.916452408
8.578060883,-1.141376376,9.63290596,-4.223331928
8.588086248,-1.428515077,9.264410973,-4.419543266
8.598111769,-2.35274291,8.469395638,-6.5790658
8.608136248,-3.229114056,10.60020447,-5.00339222
8.618160519,-3.071187973,10.51884842,-3.442673683
8.628184998,-1.917249203,9.522835732,-3.437887907
8.638209373,-0.715453982,9.862616539,-3.06460762
8.648234164,-0.336789787,9.738189697,-3.777668715
8.658259008,-1.270588875,9.728618622,-3.681955814
8.668284425,-2.582453728,9.948758125,-3.93140769
8.678309737,-3.396611691,9.996614456,-4.481756687
8.68833505,-3.343969584,9.987043381,-3.830310822
8.698360467,-2.635095835,9.93918705,-4.031906128
8.708385467,-1.591227055,9.991828918,-4.261617184
8.718410727,-0.623928487,10.16889763,-4.424329281
8.728435727,-0.097507522,10.3848505,-4.620540619
8.738461248,0.007776673,10.47099209,-4.563112736
8.748485675,-0.269790739,10.52363396,-4.850251675
8.758511456,-0.547358155,10.66241741,-4.697110653
8.76853755,-0.552143812,10.57627583,-4.199403763
8.778563279,-0.025722843,10.4279213,-3.882952929
8.788588956,0.707079113,10.45663452,-3.964907169
8.79861406,1.161715388,10.65284634,-3.863810301
8.808639217,1.247856975,11.32283688,-3.777668715
8.818664842,1.247856975,13.05643654,-4.764110088
8.828690519,1.353141189,14.90967751,-6.813562393
8.838716248,1.506281853,15.10110378,-5.372485161
8.848741873,1.266999602,14.07159138,-4.85982275
8.858767914,0.788435042,13.34836102,-4.572684288
8.86879406,0.132203445,13.02293682,-2.954537868
8.878821039,-0.293718994,13.24786282,-1.977667928
8.888847394,-0.107078813,13.20957756,-1.345364571
8.898874112,0.620937467,12.6687994,-2.523231506
8.908900154,2.004587173,12.02692509,-4.414757729
8.9189263,4.121038914,10.73420238,-4.869394302
8.928952133,5.126622677,9.379266739,-5.372485161
8.938977914,4.336392879,8.632107735,-3.782454491
8.949003956,2.071586132,8.780462265,-0.732801914
8.959029217,-1.323230863,9.206983566,-0.838086128
8.969054581,-5.881557941,8.852247238,-1.661217093
8.979080414,-10.78445148,8.373682976,-3.227319479
