Time (s);Gyroscope x (rad/s);Gyroscope y (rad/s);Gyroscope z (rad/s)
5,476187261;-0,249875769;0,143057182;1,417377949
5,486187261;-0,209074229;0,297561139;1,845541239
5,496187261;-0,111721165;0,289279461;1,936284184
5,506187261;0,081781939;0,100669354;1,588826418
5,516187261;0,299821347;-0,234907225;0,911893427
5,526187261;0,443466187;-0,601652682;0,203030393
5,536187261;0,458943605;-0,869387448;-0,224546343
5,546187261;0,350510001;-0,986019671;-0,235408664
5,556187261;0,229555383;-0,954369605;0,062682666
5,566187261;0,2512438;-0,798129261;0,438219726
5,576187261;0,443129748;-0,573934257;0,735911846
5,586187261;0,647328019;-0,363630354;0,982598007
5,596187261;0,684975088;-0,232346818;1,265726089
5,606187261;0,559527814;-0,179197818;1,579752684
5,616187261;0,390095741;-0,180493459;1,824013591
5,626187261;0,234540999;-0,236107051;1,907319069
5,636187261;0,058646694;-0,354911119;1,824775934
5,646187261;-0,153966337;-0,517493427;1,633375406
5,656187261;-0,23277159;-0,483293593;1,658181071
5,666187261;0,049451575;0,030589711;2,271877766
5,676187261;0,34000966;0,940409243;3,671774626
5,686187261;0,080964312;1,947682977;5,697801113
5,696187261;-0,599816203;2,80090642;7,550312042
5,706187261;-1,043455958;3,20904851;7,733561039
5,716187261;-0,846522629;2,856279373;6,724571228
5,726187261;-0,424485087;1,544143319;3,52111721
5,736187261;-0,297640979;-0,232388332;-0,294276804
5,746187261;-0,332957625;-1,345873833;-3,724695921
5,756187261;-0,216008097;-1,944788337;-5,769285679
5,766187261;0,127894863;-2,105274439;-5,725969791
5,776187261;0,576997161;-1,269340515;-4,054218769
5,786187261;1,01164937;-0,12258774;-1,927243352
5,796187261;1,36743772;0,79644078;-0,246531799
5,806187261;1,468094349;1,282039285;0,755746782
5,816187261;1,20729661;1,443793297;1,328356624
5,826187261;0,784086943;1,472203732;1,685185075
5,836187261;0,481177121;1,42414999;1,780918837
5,846187261;0,359040797;1,213458657;1,45214951
5,856187261;0,333712429;0,816429019;0,720339656
5,866187261;0,375672281;0,379422933;-0,119856991
5,876187261;0,504243195;0,106942095;-0,697829306
5,886187261;0,672054887;0,092653833;-0,814109206
5,896187261;0,744832277;0,25677982;-0,54777652
5,906187261;0,620914817;0,452082157;-0,131019533
5,916187261;0,34407863;0,567102551;0,198553666
5,926187261;0,047510773;0,561220527;0,306998998
5,936187261;-0,162877202;0,460717261;0,210226148
5,946187261;-0,240647659;0,324153215;0,007795144
5,956185623;-0,188297123;0,22220844;-0,178697452
5,966185623;-0,063538618;0,210509345;-0,246249676
5,976185623;0,041806541;0,302862942;-0,14268136
5,986185623;0,069745354;0,468912721;0,110004999
5,996185623;0,033434376;0,647144914;0,413562089
6,006185623;-0,02398907;0,770563066;0,644274712
6,016185623;-0,079127841;0,793602467;0,710766554
6,026185623;-0,12381205;0,710001111;0,585601389
6,036185623;-0,15218097;0,546920598;0,309085637
6,046185623;-0,154439032;0,349527359;-0,031103922
6,056185623;-0,122541964;0,153421253;-0,361147672
6,066185623;-0,088366613;-0,024421306;-0,647649527
6,076185623;-0,110849246;-0,165827259;-0,858765721
6,086185623;-0,205702588;-0,231374815;-0,928532362
6,096185623;-0,308158368;-0,170167714;-0,790566206
6,106185623;-0,335399836;0,016348297;-0,476366103
6,116185623;-0,27568534;0,242499024;-0,131285682
6,126185623;-0,171957344;0,399986058;0,091464654
6,136185623;-0,060548104;0,450088114;0,151428282
6,146185623;0,058299627;0,448698789;0,137588233
6,156185623;0,204743356;0,482984871;0,170937434
6,166185623;0,376719862;0,586721361;0,297908217
6,176185623;0,512101114;0,710996568;0,463415027
6,186185623;0,513380826;0,770931423;0,567066371
6,196185623;0,327052176;0,728580832;0,560506165
6,206185623;-0,002296384;0,629380703;0,495159835
6,216185623;-0,363592029;0,554003477;0,461012185
6,226185623;-0,654763341;0,547262311;0,495949805
6,236185623;-0,811897993;0,588925123;0,558606923
6,246185623;-0,819803834;0,618667424;0,572160602
6,256185623;-0,720945418;0,592339396;0,49595511
6,266185623;-0,593778729;0,522778213;0,357544988
6,276185623;-0,480341405;0,471183538;0,236210316
6,286185623;-0,359290987;0,501631677;0,225074396
6,296185623;-0,215522632;0,63346988;0,373467445
6,306185623;-0,087552175;0,832235396;0,656663656
6,316185623;-0,043456703;1,033925414;0,982746005
6,326185623;-0,102110848;1,178585887;1,239569426
6,336185623;-0,210913897;1,232598305;1,355222225
6,346185623;-0,288443744;1,191872358;1,32187736
6,356185623;-0,257328123;1,074864268;1,185846686
6,366185623;-0,076997541;0,908048034;1,008702517
6,376185623;0,232426658;0,720854938;0,836647213
6,386185623;0,466044635;0,550456166;0,682824552
6,396185623;0,341037005;0,40273279;0,484885216
6,406185623;-0,161695465;0,183337063;0,057372343
6,416185623;-0,673350513;-0,283767939;-0,851954281
6,426185623;-0,703695357;-1,072917104;-2,328376055
6,436185623;-0,163777873;-1,976273417;-4,077416897
6,446185623;0,544734895;-2,587991953;-5,435527802
6,456185623;0,941629291;-2,621725559;-5,730485916
6,466185623;0,870717168;-2,112650156;-4,82498455
6,476185623;0,46981445;-1,34426415;-3,205250978
6,486185623;-0,085865818;-0,679973543;-1,595818877
6,496185623;-0,632993996;-0,367661029;-0,545437574
6,506185623;-0,977214217;-0,402405947;-0,203412592
6,516185623;-0,98559171;-0,595561981;-0,354401171
6,526185623;-0,714475691;-0,769180119;-0,678946197
6,536185623;-0,324647188;-0,866699278;-0,998835564
6,546185623;0,050478932;-0,916536212;-1,276641607
6,556185623;0,310406834;-0,95737505;-1,501066685
6,566185623;0,383416325;-1,006095171;-1,640682936
6,576185623;0,277669787;-1,055443525;-1,670224071
6,586185623;0,08651311;-1,105616927;-1,632472634
6,596185623;-0,035120733;-1,173912287;-1,658179998
6,606185623;0,029940294;-1,284465551;-1,894067764
6,616185623;0,26155892;-1,43625474;-2,34903717
6,626185623;0,508864701;-1,597552061;-2,838032722
6,636185623;0,598159671;-1,736666918;-3,106270075
6,646185623;0,487282723;-1,795700073;-2,977147818
6,656185623;0,261682391;-1,70794034;-2,429992914
6,666185623;0,038035661;-1,457579017;-1,576444864
6,676185623;-0,10779272;-1,108827829;-0,596631944
6,686185623;-0,169455484;-0,758791566;0,34112218
6,696185623;-0,173458457;-0,460985571;1,128008008
6,706185623;-0,127904445;-0,228470534;1,679141283
6,716185623;-0,015102692;-0,079896495;1,912473917
6,726185623;0,154993698;-0,051766057;1,803107738
6,736185623;0,30588752;-0,169419289;1,425922632
6,746185623;0,362462491;-0,399803996;0,936657548
6,756185623;0,338441461;-0,648103058;0,497275233
6,766185623;0,298730105;-0,819923103;0,220928773
6,776185623;0,279980034;-0,87268883;0,16620414
6,786185623;0,280930728;-0,820678949;0,321910053
6,796185623;0,298615128;-0,696942508;0,629373252
6,806185623;0,327893227;-0,527048409;1,036341071
6,816185623;0,341025293;-0,331152022;1,521942735
6,826185623;0,315550029;-0,13190636;2,059840679
6,836185623;0,243057951;0,028853318;2,560801744
6,846185623;0,121381529;0,098911665;2,881788731
6,856185623;-0,031664979;0,047216937;2,897149086
6,866185623;-0,16635637;-0,120056078;2,559822083
6,876185623;-0,143886521;-0,303975463;1,987036705
6,886185623;0,064370088;-0,291723847;1,665465117
6,896185623;0,151596487;0,112996586;2,330819368
6,906185623;-0,158332333;0,859053195;4,051591396
6,916185623;-0,733320534;1,611008763;5,817913532
6,926185623;-1,127123237;1,979102015;6,347472191
6,936185623;-1,05617702;1,696683049;5,043362141
6,946185623;-0,697422624;0,759547472;2,275197268
6,956185623;-0,380981535;-0,522739887;-1,106280208
6,966185623;-0,259146482;-1,709560633;-4,259166718
6,976185623;-0,235978231;-2,364535809;-6,222269535
6,986185623;-0,191376001;-2,233995438;-6,201572418
6,996185623;-0,04355571;-1,401593924;-4,407963276
7,006185623;0,363432348;-0,163202971;-1,854147673
7,016185623;1,080352426;1,051673651;0,393002152
7,026185623;1,814410806;1,801042318;1,668073535
7,036185623;2,099555254;1,921248555;1,941089869
7,046185623;1,839988232;1,616104126;1,612192631
7,056185623;1,364866614;1,184856534;1,061814189
7,066185623;1,01381588;0,786351383;0,451605201
7,076185623;0,864542365;0,46149978;-0,136319205
7,086185623;0,833251059;0,253785044;-0,546595871
7,096185623;0,860726774;0,227910548;-0,613235712
7,106185623;0,902611017;0,382080227;-0,318305254
7,116185623;0,881869018;0,619646847;0,182591826
7,126185623;0,724484205;0,799687862;0,636539161
7,136185623;0,456595063;0,823305368;0,820757747
7,146185623;0,179244652;0,678545892;0,665712953
7,156185623;-0,027224449;0,432586849;0,278869629
7,166185623;-0,12894246;0,197373003;-0,130910933
7,176185623;-0,101262346;0,073468328;-0,383517444
7,186185623;0,047648109;0,100924864;-0,403836787
7,196185623;0,237762541;0,248108506;-0,215506658
7,206185623;0,359548628;0,446098983;0,101820208
7,216185623;0,362754196;0,62866205;0,445571989
7,226185623;0,2886886;0,744756699;0,704586446
7,236185623;0,215461954;0,757139266;0,777945161
7,246185623;0,240790308;0,654425859;0,604952991
7,256185623;0,403532296;0,455779582;0,206419066
7,266185623;0,540326297;0,196447849;-0,292976886
7,276185623;0,432520837;-0,058578558;-0,692851186
7,286185623;0,091238953;-0,200114399;-0,798313439
7,296185623;-0,252844989;-0,141025886;-0,544561386
7,306185623;-0,427878022;0,086409837;-0,058427382
7,316185623;-0,475914717;0,325159281;0,399981797
7,326185623;-0,468671054;0,426027715;0,596211374
7,336185623;-0,402849883;0,365417868;0,487976849
7,346185623;-0,282355189;0,223313525;0,216669232
7,356185623;-0,130031556;0,1097463;-0,026566515
7,366185623;0,043239519;0,101215504;-0,114877768
7,376185623;0,240762636;0,209765166;-0,020112792
7,386185623;0,446904898;0,387836605;0,204931796
7,396185623;0,618309677;0,557144105;0,455056697
7,406185623;0,691340446;0,645470262;0,619447768
7,416185623;0,599692702;0,610857368;0,624944389
7,426185623;0,314714283;0,464792639;0,477144361
7,436185623;-0,10319037;0,2798118;0,269426435
7,446185623;-0,515798569;0,152756929;0,130128443
7,456185623;-0,804639399;0,127978966;0,119609997
7,466185623;-0,922962308;0,171344116;0,18546842
7,476185623;-0,889398038;0,223521113;0,231148049
7,486185623;-0,7639305;0,256045252;0,203100652
7,496185623;-0,620211124;0,27994594;0,124740399
7,506185623;-0,518931746;0,32261163;0,067579918
7,516185623;-0,47882539;0,411017656;0,104244344
7,526185623;-0,468711495;0,558713377;0,268589646
7,536185623;-0,444145411;0,753926277;0,53645432
7,546185623;-0,397710979;0,959207237;0,840327561
7,556185623;-0,375155926;1,144771457;1,123235345
7,566185623;-0,445497483;1,308921933;1,373074889
7,576185623;-0,603217661;1,452165484;1,586982489
7,586185623;-0,709111094;1,555308938;1,739636183
7,596185623;-0,607182324;1,589319348;1,804596066
7,606185623;-0,308664054;1,545247316;1,790758133
7,616185623;-0,07722111;1,445017576;1,720464468
7,626185623;-0,197046161;1,280785203;1,516629219
7,636185623;-0,621072412;0,940731823;0,94468689
7,646185623;-0,964251399;0,256104857;-0,243100539
7,656185623;-0,801077187;-0,784206152;-2,020941496
7,666185623;-0,069526039;-1,876928449;-3,983309031
7,676185623;0,265542716;-1,326211452;-5,491514683
7,686185623;0,477760762;-0,74677521;-5,98985672
7,696185623;0,812094927;-1,2025069;-5,421937943
7,706185623;0,591066062;-1,024317265;-4,25658083
7,716185623;0,151319697;-0,751531899;-3,113765001
7,726185623;-0,325479716;-0,679211259;-2,386958838
7,736185623;-0,713053405;-0,832138538;-2,113954306
7,746185623;-0,899011552;-1,082060099;-2,130510092
7,756185623;-0,884529531;-1,323370934;-2,271908522
7,766185623;-0,745446563;-1,523366094;-2,455510855
7,776185623;-0,555886805;-1,669645905;-2,626676083
7,786185623;-0,384325504;-1,739730835;-2,701105595
7,796185623;-0,252056122;-1,707729459;-2,610053062
7,806185623;-0,122504696;-1,565871119;-2,375765562
7,816185623;0,058072865;-1,348548174;-2,127436638
7,826185623;0,309525341;-1,147144556;-2,042453289
7,836185623;0,59003979;-1,074066877;-2,236683607
7,846185623;0,825340927;-1,181138873;-2,677482843
7,856185623;0,962518215;-1,411716342;-3,1904006
7,866185623;1,012524486;-1,632870793;-3,563519955
7,876185623;1,020810366;-1,722450018;-3,647610903
7,886185623;1,013269663;-1,634599686;-3,401113272
7,896185623;0,988937795;-1,405185938;-2,883659124
7,906185623;0,941078901;-1,111365914;-2,212738037
7,916185623;0,876945138;-0,827009201;-1,516338587
7,926185623;0,812735856;-0,595181882;-0,885647357
7,936185623;0,752243102;-0,433717459;-0,357967645
7,946185623;0,6905303;-0,352802128;0,052351598
7,956185623;0,633324027;-0,358641565;0,314647228
7,966185623;0,604844391;-0,438215464;0,389920086
7,976185623;0,62543416;-0,553328514;0,283545434
7,986185623;0,683559179;-0,668094516;0,067420222
7,996185623;0,757138193;-0,756639957;-0,164125994
8,006185623;0,828072727;-0,800525725;-0,332583934
8,016185623;0,872793138;-0,796381176;-0,382506073
8,026185623;0,878122628;-0,742631733;-0,29074651
8,036185623;0,856850445;-0,64394784;-0,094263539
8,046185623;0,836704671;-0,533908784;0,105481431
8,056185623;0,827448905;-0,466449171;0,216439277
8,066185623;0,81399101;-0,473267019;0,230215445
8,076185623;0,785268664;-0,522226751;0,218634516
8,086185623;0,750930429;-0,537526369;0,259766102
8,096185623;0,729773223;-0,471835107;0,374108344
8,106185623;0,7050336;-0,377898395;0,520300806
8,116185623;0,635565042;-0,360354543;0,63959676
8,126185623;0,55370754;-0,343940228;0,818827569
8,136185623;0,378800124;-0,019779565;1,839520812
8,146185623;-0,16659379;0,700709105;4,421676636
8,156185623;-0,96821183;1,428093314;7,358593464
8,166185623;-1,418435097;1,637001514;7,783848286
8,176185623;-1,160694957;1,25849092;6,56161499
8,186185623;-0,368456274;0,840355277;4,313676357
8,196185623;0,740875065;1,137194633;3,27653265
8,206185623;2,14306736;2,307558537;3,753143549
8,216185623;3,135574818;3,225159407;4,361195564
8,226185623;2,695503712;2,532811642;3,342937231
8,236185623;1,165407062;0,430198878;0,610749841
8,246185623;-0,238509893;-1,736916065;-2,369819641
8,256185623;-0,939525604;-2,776195526;-3,91303134
8,266185623;-1,185524106;-2,447167397;-3,248379707
8,276185623;-1,313460469;-1,363679647;-1,172067285
8,286185623;-1,394578099;-0,297722965;0,86505121
8,296185623;-1,412160277;0,264927357;1,914017677
8,306185623;-1,349168897;0,342283666;1,994996786
8,316185623;-1,101222157;0,300543159;1,680956483
8,326185623;-0,552732348;0,447824746;1,413270593
8,336185623;0,19626154;0,732631743;1,203987718
8,346185623;0,883111417;0,908258796;0,874770164
8,356185623;1,320919156;0,879511952;0,426368386
8,366185623;1,52437222;0,769640028;0,050744023
8,376185623;1,562882662;0,741225362;-0,034662947
8,386185623;1,461111426;0,83280921;0,217810497
8,396185623;1,276478767;0,991983712;0,672328472
8,406185623;1,101528764;1,14655149;1,124014616
8,416185623;0,967492104;1,229590774;1,413618803
8,426185623;0,806421578;1,18478632;1,469510198
8,436185623;0,569285035;0,985856831;1,276244521
8,446185623;0,29542765;0,667633533;0,887303889
8,456185623;0,051598914;0,322194308;0,436628133
8,466185623;-0,133364886;0,061608464;0,093292609
8,476185623;-0,263969213;-0,034980204;-0,021619229
8,486185623;-0,338543683;0,030387433;0,085282408
8,496185623;-0,347051054;0,181539983;0,293248385
8,506185623;-0,286489099;0,323076874;0,458134502
8,516185623;-0,176726833;0,396948695;0,506141365
8,526185623;-0,05568492;0,403867662;0,45902133
8,536185623;0,047317013;0,373413146;0,372894675
8,546185623;0,125200316;0,33543393;0,293997854
8,556185623;0,175141618;0,304051071;0,244368494
8,566185623;0,181757167;0,278456539;0,222555503
8,576185623;0,13158378;0,256756395;0,22072117
8,586185623;0,036697432;0,241077766;0,237357974
8,596185623;-0,05770557;0,236310393;0,272451043
8,606185623;-0,096680224;0,244431317;0,309026033
8,616185623;-0,048708472;0,246116608;0,299699962
8,626185623;0,062503807;0,20123437;0,195932567
8,636185623;0,129078731;0,084917247;0,011340327
8,646185623;0,050733376;-0,063912302;-0,156842932
8,656185623;-0,143625692;-0,144332588;-0,182524756
8,666185623;-0,325419039;-0,091000482;-0,027225515
8,676185623;-0,398955494;0,04901721;0,207908481
8,686185623;-0,378608495;0,14724645;0,348690569
8,696185623;-0,317698419;0,109687746;0,277921051
8,706185623;-0,249275327;-0,041064505;0,031156089
8,716185623;-0,190124005;-0,20077233;-0,23913376
8,726185623;-0,140983298;-0,260799825;-0,369980812
8,736185623;-0,09542717;-0,170510516;-0,284144819
8,746185623;-0,050577942;0,042977624;-0,018276323
8,756185623;-0,00923238;0,299365669;0,316629559
8,766185623;0,02453948;0,509717464;0,598890007
8,776185623;0,050260685;0,622346759;0,753842175
8,786185623;0,05662711;0,640598595;0,77870208
8,796185623;0,020433242;0,610692322;0,734693885
8,806185623;-0,062175907;0,595713139;0,709133446
8,816185623;-0,16532369;0,642304122;0,760905921
8,826185623;-0,260016263;0,749183357;0,881788135
8,836185623;-0,333785892;0,872206569;1,013411283
8,846185623;-0,381346703;0,971467435;1,103539824
8,856185623;-0,399346232;1,038603425;1,132365465
8,866185623;-0,395513594;1,076320767;1,099839211
8,876185623;-0,386929572;1,070824027;1,008281946
8,886185623;-0,413799495;0,996995926;0,856338382
8,896185623;-0,541241884;0,853687465;0,652816176
8,906185623;-0,781234801;0,681899428;0,431092113
8,916185623;-1,033182383;0,550816;0,251994371
8,926185623;-1,114879131;0,535041571;0,189678997
8,936185623;-0,910317779;0,69003737;0,310632557
8,946185623;-0,47700277;0,999559522;0,618222415
8,956185623;-0,002479499;1,352128506;1,008951545
8,966185623;0,260272861;1,58139956;1,296809793
8,976185623;0,160013378;1,525211096;1,272714257
8,986185623;-0,203777745;1,066030145;0,779146016
8,996185623;-0,530759633;0,138563424;-0,254698515
9,006185623;-0,462173671;-1,190137029;-1,770893335
9,016185623;0,136552349;-2,604380846;-3,511982679
9,026185623;0,280415446;-2,986451387;-5,008373737
9,036185623;0,576827884;-2,868735313;-5,715423584
9,046185623;1,232389688;-2,738478184;-5,347604752
9,056185623;1,141373277;-1,927831054;-4,133370399
